examId,content,options,imagePath,answer
521,小智收到一封帶有附件檔案的電子郵件，內容描述自己常用的某個網路平臺帳號被盜用，請立即點擊信中連結前往修改密碼，請問下列哪一種處理方式是小智的最佳選擇？,"['查看附件檔案內容。', '利用平臺官網的正式登入頁面進行登入確認，或與官網管理者詢問。', '回覆寄件者詢問細節。', '立刻點擊連結，修改密碼。', None]",/Image/e495c7be-3391-4151-b2db-13eb2c79d4e2.jpg,1
522,收到知名購物網站寄來活動中獎通知郵件時，請問要如何分辨是否收到詐騙的釣魚郵件？,"['到官方網站查詢是否真有此活動訊息。', '趕快把這訊息分享給所有社群朋友，讓大家幫你驗證。', '立刻點選郵件中的網址，確認是否連到該購物網站。', '撥打郵件中提供的客服電話直接詢問。', None]",/Image/f89f8387-6253-4936-be46-0adda1da0913.jpg,0
523,網路交易後接到疑似詐騙的電話，多方的查詢及確認是不二法門，下列哪一種做法較為正確？,"['撥打165反詐騙專線進行確認。', '仔細聽從對方的指示。', '不要告訴其他人自己可能被詐騙。', '反覆的向對方詢問、確認。', None]",/Image/323b78cf-f944-4843-bef6-f839dd5e6520.jpg,0
524,小剛透過交友平臺認識一位心儀的女性，該女性常藉口家人生病或投資失敗等各種名義，希望小剛能匯錢給她應急，如果你是小剛，你會怎麼辦？,"['朋友有難，應立即匯款救援。', '盡量避免與網友有金錢上的往來。', '馬上謾罵對方，質疑對方詐騙。', '先匯部分錢就好，不要全部匯款。', None]",/Image/b746b9a5-16b1-4d1d-8817-b22f65581a4a.jpg,1
526,被不明人士使用通訊軟體邀請加入購物群組，以下哪一種是最佳的處理方式？,"['檢舉該帳號並退出群組。', '看看有沒有想要購買的商品。', '將通訊軟體從手機移除。', '好東西要與好朋友分享，拉朋友一起加入群組。', None]",/Image/c5d1a88c-b3ba-459f-a751-c10d5a452a8b.jpg,0
527,網路上的資訊五花八門，並非都適合各年齡層的使用者，以下哪一種屬於未滿 18 歲適合瀏覽的網站內容？,"['色情影片。', '線上簽賭。', '情色文學。', '益智遊戲節目。', None]",/Image/a2805750-2a41-489d-8fe4-bf711ec9e95f.jpg,3
528,在網路上散布不當的文字或影片內容可能涉及違法行為，以下哪一種行為不違法且合乎禮儀？,"['虐待動物的圖片、影片。', '霸凌他人的言論、影片。', '轉貼或販賣色情猥褻圖文影片、自拍猥褻內容。', '到美食餐廳經店家同意後，在注意拍攝時間的情況下，進行美食照片拍攝與分享。', None]",/Image/10eb5e32-c405-4daf-9200-cfa43c23b487.jpg,3
529,國小學童使用手機上網的比例已越來越高，為避免學童接觸不適合其年齡觀看的網路內容，家長應當如何因應？,"['只允許小孩上網觀看動畫影片。', '在電腦與手機上安裝過濾軟體，例如教育部網路守護天使程式。', '限制小孩上網的時間，小孩只能觀看電視。', '採取封閉的態度禁止小孩接受多元的資訊。', None]",/Image/efa7c5a9-2ec8-4104-b193-3f81a533dbe2.jpg,1
531,當我們在瀏覽網頁時，螢幕畫面突然出現「是否已滿18歲」的彈跳視窗，這種狀況代表什麼意思？,"['該網頁內容可能含有成人內容，禁止未滿18歲使用者觀看。', '一種新的網站驗證碼機制。', '表示網站已遭受駭客攻擊，點擊該視窗可能會造成設備的危害。', '網站正在對使用者的年齡進行調查統計。', None]",/Image/2f21029c-05d4-4901-a94c-397d30c0985d.jpg,0
532,打擊網路不實資訊的方法，「不包括」以下哪一項？,"['不查驗。', '不製造。', '不散播。', '不輕信。', None]",/Image/5d81ccd8-a1ae-48df-8b0f-483c58ed36af.jpg,0
533,在公眾場合想要連接無線網路時，如果手機搜尋到無須密碼驗證的Wi-Fi熱點，以下哪一種行為較恰當？,"['免費的Wi-Fi很方便，所以可以放心使用。', '偷偷連線，但最好不要超過10分鐘。', '不要使用，因為透過不明連線傳輸資料，可能會被竊取。', '可以使用，並分享給身邊的朋友一起使用。', None]",/Image/b22258ed-4825-4c33-8786-850031dfc10d.jpg,2
534,阿米在網路上購物想要透過線上刷卡的功能進行付款，請問在輸入信用卡資料時，下列哪一種是需要注意的資訊安全事項？,"['信用卡到期日是否有效。', '注意網站是否採用安全的加密連線。', '信用卡額度是否超額。', '信用卡是否有現金回饋。', None]",/Image/9fef5990-d778-4e7f-acb3-4282c061c479.jpg,1
535,阿志買了一臺新的筆記型電腦，以下哪一項行為對筆記型電腦的資安防護「沒有」幫助？,"['安裝防毒軟體。', '開啟防火牆設定。', '安裝通訊軟體。', '設定作業系統自動更新。', None]",/Image/c3dddcb5-2e3b-40d9-848b-b525f6f558db.jpg,2
536,使用需要登入帳號密碼以及填寫信用卡號的網站，為避免帳號及密碼等重要資訊被竊取，要注意網站連線應採用哪一種協定比較安全？,"['ftp。', 'http。', 'telnet。', 'https。', None]",/Image/61ebc287-8f85-417d-823d-11ab6700f5af.jpg,3
537,小安自行重灌電腦，在安裝軟體時，以下哪一種行為是正確的？,"['盡量選擇網路論壇提供的免費軟體。', '購買與使用正版的軟體。', '以個人需求為主要考量，盜版軟體也很好用。', '下載他人製作好的一鍵安裝包。', None]",/Image/70a36c25-fb9e-48c2-8138-10403fbf8f41.jpg,1
538,使用網路時，下列哪一項行為「不會」涉及違法？,"['散布或轉貼色情猥褻圖文或影片。', '在公開論壇、留言版散布誹謗他人言論。', '讀完某本書後，在社群網站發表自己的心得感想。', '在網路販賣從日本帶回的藥膏或胃散等藥品。', None]",,2
539,以下哪一種網路內容較適合未滿 18 歲者瀏覽？,"['具有學習功能的線上遊戲平臺。', '以文字、圖畫或攝影描繪性行為之內容。', '過多描述賭博或吸毒之內容。', '犯罪行為或自殺過程。', None]",,0
540,影音平臺常會依照使用者觀看影片的類型，推薦其他類似影片，當發現推薦的影片涉及裸露色情內容時，下列哪一項處理方式較適宜？,"['把影片網址轉寄給親朋好友。', '使用影音平臺的檢舉功能，並說明你認為該影片不適當的原因，進行通報。', '不予理會。', '留言指責該影片檔案上傳者。', None]",,1
541,近來網路瘋傳「非洲豬瘟也會感染牛羊，人類也難倖免」收到這樣的資訊，應如何處理較合適？,"['馬上轉寄給親朋好友，請大家注意這個消息。', '再也不吃豬肉、牛肉和羊肉。', '上農委會網站查證訊息的正確性。', '為避免人類被傳染，應上網提倡全面撲殺豬隻。', None]",,2
542,網路上充斥各種資訊，以下哪一則網路資訊最可靠？,"['網友推薦的民俗療法。', '社群平臺瘋傳的「道路交通法規修法加重罰則」，內容表示紅燈右轉將罰5,400元。', '親友轉傳「臺灣高鐵宣布針對50歲至64歲熟齡客，票價為標準車廂對號座75折」訊息。', '食藥署闢謠專區的公告。', None]",,3
543,下列哪一項是安全下載App的行為？,"['官方市集上架的App一定安全，可以安心下載。', '先詳細閱讀App的說明、發布者、使用者評論內容，以及應用程式權限，再決定是否下載。', '知名又免費的遊戲App一定要安裝。', '下載照片編輯App，發現此App需要讀取聯絡人權限就應該允許。', None]",,1
544,以下哪一項「不是」手機感染惡意程式或病毒後，可能會發生的現象？,"['上網速度變快。', '手機帳單增加許多莫名的費用。', '出現要求付款的警告。', '手機聯絡人收到非預期的簡訊或電子郵件。', None]",,0
545,有關行動裝置的安全使用方式，以下敘述哪一項正確？,"['儘量使用公開又免費的無線Wi-Fi 網路。', '僅安裝來自可信任來源之軟體。', '為方便隨時使用，最好不要設定密碼保護。', '收到來自國稅局的稅務催繳簡訊，最好立刻點選訊息中的連結完成繳款，以免逾期受罰。', None]",,1
546,利用智慧型手機收發E-mail或使用社群服務需要登入帳號與密碼，通常這些服務也都有自動記憶密碼的功能。請問，以下敘述哪一項正確？,"['應定期變更登入密碼，或是發現帳號有異常登入情形時立刻變更密碼。', '只要密碼設定得夠複雜，就可以放心勾選自動記憶密碼。', '智慧型手機可以自動登入各項網路服務相當方便，應該全部的服務都選擇自動登入。', '最好設定記憶密碼及自動登入，以免自己忘記密碼。', None]",,0
547,公共場所提供免費無線網路已是一種趨勢，以下哪一項對公共場所提供的無線網路使用描述較適當？,"['公共場所提供的無線網路若不需設定連線密碼、無法確定是否為店家提供、或無法確定其安全性，建議不要隨意連結。', '如果有免費的無線網路可以使用，就不要使用需要付費的手機行動上網。', '最好隨時開啟手機上的自動無線網路連線功能，就可以自動尋找熱點，隨時連線。', '知名飯店的免費無線網路安全性一定沒問題，可以放心使用。', None]",,0
548,部分駭客專門入侵無線上網民眾的電腦，再破解電腦內儲存的密碼與信用卡資訊，所以當使用沒有加密的無線Wi-Fi上網時，最好「不要」從事哪些行為？,"['登入網路銀行進行轉帳。', '查詢美食餐廳。', '瀏覽政府單位網頁。', '查詢上檔電影評價及影廳播放場次。', None]",,0
549,珊珊到一家提供Wi-Fi上網的餐廳用餐，關於Wi-Fi上網的安全性，下列哪一件事是珊珊最應該注意的？,"['店家是否有提供插座讓客人手機充電。', 'Wi-Fi連線是否穩定。', '店家是否有限制用餐時間。', 'Wi-Fi是否使用加密連線。', None]",,3
550,在家裡使用無線Wi-Fi上網時，以下哪一項描述正確？,"['使用鄰居未加密的無線網路，方便又可以省錢。', '應落實網路設備的定期韌體更新。', '為避免忘記Wi-Fi連線密碼，最好設定4碼就好。', '新買的無線路由器不能重新設定SSID（無線網路名稱），以免無法使用。', None]",,1
551,根據2018年的調查發現，市售 83%無線路由器均有安全性的問題，其中 23% 還是列為高風險或是重大風險的漏洞。以下哪一項做法可增加家用無線網路的連線安全性？,"['不隨意變更無線路由器的SSID（無線網路名稱）。', '將Wi-Fi連線密碼設定為家裡的電話號碼，方便家人使用。', '將無線網路設定為WPA2加密。', '避免更新網路設備韌體。', None]",,2
552,掃描QR Code之前，最好先確認是否來自於可信任的來源及廣告商，其原因「不包括」下列哪一項？,"['避免手機鏡頭損壞。', '避免被帶到惡意網站或色情網站。', '避免自動下載病毒或惡意軟體。', '避免個人帳號密碼被竊取。', None]",,0
553,以下哪一項屬於我國「個人資料保護法」所列特種個資？,"['健康檢查報告。', '身分證號碼。', '財務情況。', '護照號碼。', None]",,0
554,消費者陳小姐申訴，她於航空公司官網訂購機票後，接到自稱航空公司的人，對她身分證字號及相關訂票資訊細節瞭若指掌，造成她按照指示到ATM操作，結果一天之內被詐騙了52萬元。消費者若遇到類似情形應如何處理較安全？,"['對方既然都清楚我的資料，應該不會是詐騙，所以要趕快配合對方的指示。', '馬上向航空公司求證，並更改會員密碼。', '請對方先留電話，再打過去確認是否為詐騙。', '先轉帳後再跟航空公司求證。', None]",,1
555,以下哪一項屬於個資外洩的情況？,"['連鎖速食龍頭訂餐系統，會員在自己帳戶內的「地址資料庫」，看到其他人的手機地址等個資。', '在網路上可以查詢到大學教師之學歷、專長。', '為舉辦家族旅遊，將親友資料提供給保險公司辦理保險。', '在社群平臺或部落格公開自己的學經歷及居住地點。', None]",,0
556,為了避免個人資料外洩，無論在實際生活或是網路虛擬活動中，都應該要妥善保管個人資料，下列哪一項屬於正確的做法？,"['瀏覽網頁時不必在意網頁是否有隱私權聲明。', '將自己的社群網站帳號密碼張貼在辦公桌方便查閱。', '商業公司以營利為主，不必花費成本保護客戶的隱私。', '避免在社群網站提供完整且詳細的個人資料。', None]",,3
557,以下哪一種方式可以降低社群平臺帳號被盜用的風險？,"['將社群平臺官方傳來的帳號認證碼轉傳給親友協助保管。', '關閉「允許自其他裝置登入」的功能。', '保持登入的狀態，避免登出系統。', '避免更新系統版本。', None]",,1
558,新聞常報導個人網路相簿的密碼遭破解，造成私密相片外流的事件。請問有關密碼的設定，以下哪一項正確？,"['避免將所有網路服務的密碼都設為相同。', '為避免忘記密碼，最好不要隨意變更。', '使用自己的身分證字號或出生年月日設為密碼，比較不會忘記。', '設定簡單能快速打完的密碼，以免輸入時被旁人偷看到。', None]",,0
559,若手機出現問題須送修，在送修前應注意那些事項？,"['備份相關資料，並將手機內串連的帳號等個人檔案清除。', '為避免忘記帳號密碼，送修前不要登出。', '只要維修價格便宜，不需考量相關安全性。', '檔案備份太花時間，直接送修沒關係。', None]",,0
560,使用社群網站時，以下哪一項行為有助於個人資料的保護？,"['使用完畢後應避免登出帳號。', '養成隨時隨地打卡上傳的習慣。', '提供完整且詳細的個人資料。', '將社群網站的發文設定不公開、僅限好友觀看，並留意發文內容的隱私權。', None]",,3
561,使用公用電腦從事網路活動時，請問下列哪一項網路行為較「無」資訊安全或個人資料外流的考量？,"['查詢公車班次。', '登入電子郵件信箱。', '線上購物。', '社群網站發文。', None]",,0
562,使用公用電腦查詢資料時，以下哪一種方式才是安全的做法？,"['使用未掃毒的隨身碟傳輸資料。', '不在公用電腦上輸入機密資訊，如登入網頁的帳號密碼。', '將含有個資的檔案儲存在公用電腦，方便下次使用。', '使用時發現有不明程式自動執行也不需在意。', None]",,1
563,以下哪一項是在網路使用信用卡付款的可能風險？,"['卡號資訊外流。', '帳戶金額增加。', '信用卡帳單應繳金額變少。', '信用額度提升。', None]",,0
564,當你主動於購物網站留下自己的個人資料，以下哪一種行為符合個人資料保護法中「合理使用」之規範？,"['網站管理人員透過個人權限取得你的手機資料，並與你聯繫希望能作朋友。', '未經同意將你的個人資料提供給關係企業。', '經你同意後將周年慶促銷電子報傳送給你。', '依據你的訂單資料，寄送不屬於你訂購的商品給你。', None]",,2
566,上百位好萊塢女星因雲端儲存空間密碼被破解，導致個人的私密照片在網路上外流。下列哪一項可能是導致其隱私外洩的主要原因？,"['使用不安全、容易被破解的密碼。', '私密資料夾設定存取密碼。', '設定足夠複雜度密碼。', '定期更新密碼。', None]",,0
567,某位網路紅人因重製影片被控告侵權，當事人認為其作品符合著作權的合理使用原則，下列哪一項屬合理使用之判斷基準？,"['利用結果有沒有可能降低消費者經由合法的管道取得該著作之意願。', '未向觀眾（聽眾）收費即屬合理使用。', '由當事人自行判斷。', '由觀眾（聽眾）決定。', None]",,0
568,有關社群平臺與著作權議題，以下描述哪一項正確？,"['使用社群平臺的分享功能，單純分享文章或圖片的連結，不會有侵權問題。', '未經作者同意，可以直接將他人的圖文截圖放在自己的社群平臺頁面。', '上網搜尋到的可愛畫作，可以拿來當做自己的社群平臺大頭貼。', '社群平臺本身的「分享」機制是透過臉書之自動運作，導向原始貼文，會有著作權侵害的問題。', None]",,0
569,以下哪一項屬於侵犯著作權的行為？,"['利用通訊軟體傳送唱片公司公開之歌手MV網址給好友。', '在網頁瀏覽著作財產權人自行上載供大眾觀賞的創作影片。', '個人單純利用YouTube觀看影片或欣賞音樂。', '使用 P2P 軟體下載有版權的電影或音樂。', None]",,3
570,我國著作權法所保護的著作須符合以下哪一項要件？,"['經過重製。', '具有原創性。', '具有主觀化的一定形式。', '向智慧財產局提出註冊申請。', None]",,1
571,與同事透過通訊軟體討論公務時，傳送下列哪一種資料比較「沒有」風險？,"['登入公司網站的帳號密碼。', '與工作相關的新聞報導。', '人事檔案資料。', '公司的財務報表。', None]",,1
572,不肖人士常會利用通訊軟體進行詐騙與攻擊，以下哪一項為正確的通訊軟體使用習慣？,"['朋友越多越好，收到陌生人的好友邀請不需要確認直接同意。', '朋友帳號傳來的檔案一定沒問題，不需確認直接接收。', '為了方便聯繫，帳號ID應使用自己的電話號碼。', '不點擊陌生人傳來的不名網址。', None]",,3
573,關於員工將私人隨身碟帶到公司使用的行為，以下敘述哪一項正確？,"['可以幫公司省下購置隨身碟的費用，應該大大鼓勵。', '現在很多隨身碟有加密功能，不怕資料被竊取，所以可以隨意放置。', '公司的資料備份應使用員工私人的隨身碟。', '可能造成公司電腦感染病毒，最好禁止使用。', None]",,3
574,雲端服務為現代講求時效性的工作者帶來彈性與便利，但近期發生不少用戶資料、私密照外洩事件，有關雲端服務下列敘述哪一項正確？,"['不將機密文件或私密照片上傳至雲端硬碟。', '為方便隨時存取檔案，將所有資料都上傳至雲端硬碟。', '雲端服務具有100%的安全性。', '雲端帳號和密碼不需常更換，以免忘記無法登入。', None]",,0
575,隨著 4G 行動網路的普及以及智慧型手機應用的多元，以下哪一項是使用智慧型手機上網時應注意的事項？,"['手機不會中毒，所以不需要安裝防毒軟體。', '很多論壇上提供破解版的App，所以不需在官方下載付費的App。', '將私密照片存在手機是最安全的方式。', '下載App前，可先參考評論，並注意App 所要求的權限是否合理。', None]",,3
576,使用者若連結到被植入惡意程式的網站時，下列敘述哪一項正確？,"['使用者的電腦可能淪為挖礦工具。', '行動裝置不會中毒所以不用擔心。', '只要沒有輸入個人資料，就不會有任何損失。', '只要電腦有安裝防毒軟體與防火牆，就安全無虞。', None]",,0
577,網路購物雖然便利，但也隱藏了許多資安風險，以下哪一種行為「無法」提高網路購物的安全性？,"['購物前先確認網站的URL是否為官方網址。', '向銀行申請信用卡刷卡即時通知服務。', '定期更改購物網站的會員登入密碼。', '購物前貨比三家，只在售價最低的網站下單。', None]",,3
578,熱門的新聞事件常常成為駭客散播病毒的工具，所以平時應該如何防範？,"['定期更新電腦作業系統與軟體修補程式。', '只點選親友傳來的新聞連結。', '避免閱讀任何新聞報導。', '關閉電腦的防毒軟體。', None]",,0
579,有關通訊軟體的使用，以下哪一種方式比較適當？,"['請旅行社辦理護照時，使用通訊軟體傳送自己的身分證檔案。', '為避免太多組帳號密碼容易忘記，最好把通訊軟體和其他網路服務都設定相同的密碼。', '新增很多聯絡人，發揮使用效益。', '盡可能不要在群組分享敏感話題，以避免對立與衝突。', None]",,3
580,曾有新聞報導某位擁有高學歷且事業有成的女性，在網路上遇到謊稱高富帥的男性，以共創結婚基金為由誘騙投資，遭騙光積蓄後才恍然大悟。當網路戀愛過程中發生以下哪些情況時，就該提高警覺？,"['對方每天定時問候且主動告知行蹤。', '聯繫一段時間後，積極約你出來參加公益路跑活動。', '對方曾提及的背景資料，在網路上都可以查詢到。', '行蹤神祕，只主動聯絡你而不讓你聯絡他。', None]",,3
581,林姓男子透過交友軟體認識女學生小美，其藉機拍下小美的清涼照並上傳到網站。請問林男在此案例中，可能觸犯哪一項刑責？,"['刑法傷害罪。', '刑法妨害秘密罪。', '刑法剝奪他人行動自由罪。', '個人資料保護法。', None]",,1
582,與網友互動一段時間後，對方想邀約見面，初次見面若對方出現以下哪一項行為，你應該提高警覺？,"['邀請你參加當紅樂團的演唱會。', '主動向你明確告知感情狀況。', '帶你出席好友的聚會，並認真將你介紹給大家。', '吹噓自己的財力，但逛百貨公司消費時卻要求你買單。', None]",,3
583,以下關於網路交友的敘述哪一項正確？,"['登入交友網站需謹慎，應避免洩漏個人隱私資料。', '網路交友存在太多危機，如詐騙和性侵案件，應該全面禁止。', '網路交友可以取代實際的交友管道。', '網路交友只會出現在異性之間。', None]",,0
584,下列哪一種症狀出現時可能是網路沉迷，應提高警覺？,"['不能克制上網的衝動。', '每天規定自己上網時間不能超過1小時。', '網路購物只買需要的物品，且不會超過自己的支出額度。', '不能上網的時候就安排戶外活動或是閱讀。', None]",,0
586,人們透過匿名方式在網路上進行交流，以下敘述哪一項比較適當？,"['即使是匿名發言也不應該有謾罵、人身攻擊的言論。', '為了阻止他人不適當的言論，同樣用謾罵的方式制止。', '網路的匿名性讓我們可以任意發言攻擊別人。', '網路的言論無法掌控，所以多數的聲音就是正確的。', None]",,0
588,民眾收到官方帳號寄來的影音平臺消費通知郵件，點開之後發現和之前收到的信件格式略有不同，且夾帶附加檔案。請問下列處理方式，哪一項較適當？,"['開啟郵件後依照信件指示操作。', '打開附加檔案確認內容。', '點選郵件內連結以便查證，只要不輸入帳號密碼就好。', '向影音平臺的官方客服人員求證。', None]",,3
589,以下哪一種類商品可以在網路上進行販售，但必須要在管制範圍內進行？,"['酒類商品。', '彩券。', '健康食品。', '香菸。', None]",,2
590,請問使用通訊軟體時應注意的事項，下列敘述哪一項正確？,"['可透過通訊軟體與客戶討論業務機密。', '朋友透過通訊軟體要求代買東西，不需另外確認。', '親友傳來的檔案一定安全，可以馬上打開確認內容。', '設定英數字與符號混合的登入密碼。', None]",,3
591,網路沉迷的使用者會因過度使用網際網路服務，影響個人日常生活，以下哪一種狀態比較容易發生？,"['開車時習慣使用Google導航服務。', '沉溺於網路遊戲而忘記吃飯。', '將個人大量生活照片上傳至雲端空間。', '每天固定時間上網不熬夜。', None]",,1
592,長時間沉迷上網容易造成生理傷害，可能導致以下哪一種狀況？,"['近視數度減少。', '神清氣爽。', '手腕關節發炎。', '容光煥發。', None]",,2
593,沉迷於網路的使用者，其生活容易受到影響，而導致作息的不正常，因此可能出現哪一種狀況？,"['常常睡不飽，且沒使用網路就會焦躁易怒。', '專注力提升，學習效率增加。', '用餐次數減少，達到健康減肥塑身的效果。', '養成早睡早起的習慣。', None]",,0
594,有些人喜歡上網追劇，常常因此忘了時間，對於這樣的行為，以下敘述哪一項正確？,"['最好培養其他的休閒娛樂或運動嗜好，多到戶外活動。', '只要吃飯睡覺時間正常，其他時間都在上網追劇也沒關係。', '上網追劇並不算是網路沉迷的行為。', '上網追劇才能和其他人有共同的話題，有助於社交，所以不需要限制上網的時間。', None]",,0
595,下列哪一種方式可減少網路沉迷的狀況發生？,"['控制使用電腦或手機的時間，多多參與戶外活動。', '禁止玩線上遊戲。', '嚴選有助身心靈成長的網路影片。', '只在有限時特惠的時段進行網路購物。', None]",,0
596,小明在家習慣長時間玩線上遊戲與觀看網路影片，可能已有下列哪一種傾向？,"['憂鬱症', '網路沉迷', '自閉症', '社交恐懼症', None]",,1
597,在網路上發表文章時，以下哪一種行為是正確的？,"['為了真相，可以公開他人的隱私。', '應注意遣詞用字，保持禮貌用語，與網友互相交流。', '為了讓民眾能夠正視該議題，編造假訊息也是不得已的做法。', '張貼具有威脅性或攻擊性的文字、圖片。', None]",,1
598,基於個人隱私，在社群網站打卡上傳照片時，應該注意什麼？,"['標註朋友名稱時，是否已獲得對方同意。', '照片是否清晰。', '照片中是否將朋友都標示進去，沒有遺漏。', '所在位置是否可以上網。', None]",,0
599,回覆他人電子郵件時，以下哪一種行為「不符合」網路禮儀？,"['信件寄出之前，再次閱讀自己所寫的文字，確認無錯字後送出。', '同封郵件重複寄送以確保對方一定可以收到。', '信件寄出前，檢查信件是否有需要夾帶附件檔案。', '注意稱謂用詞是否正確。', None]",,1
600,在社群網站和朋友互傳訊息，分享生活點滴，下列哪一種行為應該「避免」？,"['就事論事發表意見，避免嘲諷他人。', '妥善設定貼文的隱私權保護選項。', '私訊傳送有裸露、煽情的圖片', '友善的與其他人互動。', None]",,2
602,回覆他人電子郵件，以下哪一種行為較為恰當？,"['錯字連篇，詞不達意。', '重複寄送相同內容信件。', '確認信件內容與附件無誤之後，才將信件送出。', '直接按全部回覆，不論回覆內容是否適合讓其他收件者收到。', None]",,2
604,請問在自己的網站上公開播放知名動畫電影主題曲，是否會違反著作權法？,"['只播放副歌就不會違法。', '已購買電影原聲帶，所以屬於合理使用的範圍。', '在沒有取得著作權人授權的情況下就有違法的可能。', '此為幫忙電影打廣告的行為，所以不會違法。', None]",,2
605,在個人的筆記型電腦上安裝軟體時，下列哪一種作法比較合適？,"['安裝從合法管道取得的正版授權軟體。', '到網路上搜尋與下載網友分享的破解版本。', '從公司複製軟體光碟回家使用。', '跟好朋友商借正版軟體光碟片。', None]",,0
606,駭客常常利用釣魚網頁或社交工程信件，惡意偷取使用者的帳號與密碼，其主要用意可能與下列哪一項「無關」？,"['假冒受害者的身分進行其他攻擊行為。', '提醒使用者的個人資安防護意識。', '在黑市販售被盜的帳號。', '藉機盜取信用卡號碼等隱私資料。', None]",,1
607,近期常常發現有不肖份子假借官方名義，以提供免費貼圖的資訊誘騙使用者加入好友，意圖獲取當事人的個資，我們應該如何識別？,"['提供熱門的貼圖才是真正的官方活動。', '辨別該帳號是否為即時通訊平臺認證的官方帳號。', '好友轉貼的活動資訊，不至於上當受騙。', '只參與自己喜歡的熱門貼圖贈送活動。', None]",,1
608,小明收到主旨為「立即填問卷限量送最新款手機」的電子郵件，下列哪一種做法比較合適？,"['立即轉寄給親朋好友。', '到網路上搜尋相關資料，確認此封信的真實性。', '立即填寫問卷，並留下個人聯絡資料以便收到獎品。', '為了以後可以常常抽獎，可以將此寄件者的信件歸類到信任郵件名單。', None]",,1
609,有民眾在拍賣網站以市價三折的價格標到最新型的智慧型手機，匯款後賣家帳號一直沒有回應，才驚覺受騙。請問下列針對網拍購物安全的敘述哪一項較為正確？        ,"['只與沒有負評的賣家交易。', '積極的向賣家詢問商品的細節。', '慎選優良網站與賣家，且低於市價太多的商品要小心查證。', '採用網路銀行轉帳給對方比較安全。', None]",,2
610,部分民眾已經非常習慣網路購物的消費模式，請問，下列哪一項與網路購物的安全最具關連？,"['店家商品的數量多寡。', '購物平臺是否有安全信賴的付款機制。', '店家商品的價格高低。', '店家是否提供免運費服務。', None]",,1
611,網路購物平臺眾多，消費者遇到網路詐騙或交易糾紛的機會也隨之升高，採取哪一種購物方式較能「避免」受騙？,"['挑選可以分期付款的網路商家。', '採取線上刷卡的交易方式。', '選擇知名的購物平臺，並且觀察賣家的評價及其他買家的留言再決定是否下單。', '選擇到貨速度最快的網路商家下單。', None]",,2
